First_pokemon,Second_pokemon,outcome,type_interaction,calc_speed,calc_atk,calc_def,calc_spatk,calc_spdef
499,37,0,-0.5,-36,-72,-1,-70,15
502,37,1,0.375,11,40,-3,34,30
515,37,1,0.0,26,7,-8,-5,-10
530,37,1,-0.5,31,-54,-48,-28,-50
539,37,0,-1.0,-4,-118,-18,-135,-20
554,37,0,0.0,-24,-16,-13,-50,-15
573,37,1,1.0,12,131,39,97,37
581,37,0,-1.0,-17,-115,7,-65,30
625,37,1,-0.5,46,-4,-58,-58,-20
627,37,1,0.0,44,-16,-46,-8,20
640,37,1,-1.0,46,12,37,-175,25
656,37,1,-1.0,11,-58,7,-5,40
664,37,1,2.0,16,184,47,150,45
674,37,0,0.0,-21,-55,-3,15,15
690,37,0,-1.0,-4,-123,12,-57,10
703,37,0,-1.0,-35,-115,17,-125,5
724,37,0,0.0,-28,46,15,-78,-15
728,37,1,0.0,19,56,49,43,49
750,37,0,-1.0,41,-110,-63,-45,36
767,37,1,0.5,28,48,10,53,40
775,37,1,0.0,36,42,52,20,10
775,37,1,0.0,36,42,52,20,10
783,37,1,-0.5,30,-20,17,-7,30
787,37,1,-0.5,7,-49,-35,-21,10
2,38,0,0.75,-10,42,-23,20,-40
17,38,1,0.25,0,20,10,15,20
41,38,1,1.5,15,92,-8,50,-25
53,38,1,1.75,20,91,-40,65,-40
80,38,0,0.0,-50,-7,-25,-20,-80
100,38,0,-0.25,-30,-3,10,-40,5
130,38,0,0.0,-35,12,-15,-30,-15
133,38,0,0.5,-55,2,-40,13,-40
134,38,0,-1.0,-45,-43,5,-190,-55
136,38,0,0.0,-43,-38,-17,-60,-45
149,38,1,0.0,10,-3,-30,-45,-35
154,38,0,-0.5,-80,-77,-25,-40,-35
158,38,0,0.0,-50,-33,-45,-85,-50
201,38,1,-0.5,20,-72,-75,-10,-25
206,38,0,0.0,-35,-13,-15,0,-15
207,38,1,1.5,20,99,10,65,10
217,38,1,-1.0,2,-87,-8,-104,-8
218,38,1,-1.0,17,-9,-18,-26,-18
219,38,0,-1.0,-35,-103,-25,-140,-25
299,38,0,1.5,-30,64,-20,35,-20
306,38,0,1.0,-30,49,-25,-45,-75
306,38,0,1.0,-30,49,-25,-45,-75
309,38,0,0.5,-10,27,-22,0,-42
311,38,0,1.75,-20,82,-40,65,-20
314,38,0,0.0,-50,-103,-60,-55,-25
331,38,1,-1.0,20,-70,-60,-40,0
334,38,1,-1.0,0,-140,-190,-60,-40
361,38,0,-1.5,-20,-112,-10,-80,-10
377,38,0,-3.5,-25,-252,-65,-260,-80
394,38,0,0.0,-65,-93,-20,-75,-20
408,38,1,0.0,0,-38,-60,-20,-10
442,38,0,0.0,-10,2,10,10,10
447,38,1,0.5,25,45,-1,28,-1
464,38,1,0.5,10,17,-62,0,-62
464,38,1,0.5,10,17,-62,0,-62
468,38,1,1.5,15,97,-5,49,-13
474,38,0,-0.5,-30,-52,-4,-70,-14
478,38,0,-0.5,-55,-32,-20,-85,-65
482,38,1,-1.0,5,-3,-10,-90,-10
493,38,0,-1.5,-32,-152,-25,-80,-15
502,38,0,0.25,-15,16,-50,13,-15
514,38,0,-1.0,-10,-70,-75,-130,-50
521,38,0,0.5,-45,19,-46,-18,-16
525,38,0,-1.5,-30,-232,-40,-120,-20
528,38,0,0.0,-60,-108,-55,-25,-75
537,38,0,1.5,-36,82,-67,28,-67
555,38,0,1.5,-13,92,-15,58,-15
565,38,0,0.0,-27,-28,-29,-20,-29
589,38,0,-1.5,-18,-142,0,-40,-5
609,38,1,1.5,20,97,-10,45,-10
613,38,0,-1.5,-24,-136,-5,-70,-5
617,38,0,-1.0,-5,-3,-65,-240,-65
651,38,0,-0.5,30,-67,-65,-30,-65
666,38,1,0.0,0,-58,-40,-65,-40
671,38,0,-0.5,-30,-27,-50,-125,-50
685,38,1,-1.75,-5,-234,-40,-100,-40
695,38,1,0.0,12,-8,-10,-5,-10
709,38,0,-1.5,-51,-222,-50,-210,-40
718,38,0,-0.5,-49,-60,-55,-60,-55
725,38,0,0.0,-21,1,0,-22,-4
730,38,0,0.0,-12,7,-3,0,2
732,38,0,0.0,-76,-24,-31,-34,-29
734,38,1,0.5,21,46,-20,27,10
739,38,0,1.5,-2,92,-7,43,-58
765,38,0,0.0,-20,19,7,-21,-3
777,38,0,0.0,-30,-43,-30,-70,-110
13,39,0,0.0,-13,-31,-63,-80,-60
16,39,0,0.5,-5,50,7,10,-25
25,39,0,0.0,-7,16,22,30,20
38,39,1,0.0,15,8,17,7,15
63,39,0,0.5,-30,20,-3,25,-15
71,39,0,-1.0,-55,-28,12,-215,-40
96,39,1,0.0,40,-4,7,7,5
114,39,1,-1.5,20,-124,-53,-73,-25
124,39,0,0.0,-25,-23,-23,15,-25
125,39,0,0.0,-35,-53,-43,-5,-45
126,39,1,0.0,5,32,-13,-15,30
135,39,0,0.0,-40,-11,0,-40,-30
136,39,0,0.0,-28,-23,0,-45,-30
182,39,1,0.25,35,21,17,17,15
186,39,0,0.0,-2,14,-1,-21,-21
189,39,1,1.5,50,129,42,90,35
220,39,1,0.5,50,40,-33,38,20
222,39,1,0.0,20,2,-13,-10,-10
230,39,0,-0.5,-10,-75,-83,-32,-45
231,39,1,0.0,60,31,-173,22,-175
231,39,1,0.0,60,31,-173,22,-175
235,39,1,0.0,25,-8,7,5,5
247,39,1,0.0,0,12,27,-25,5
262,39,1,0.0,10,62,47,-20,-80
264,39,0,0.0,-35,-43,-28,-35,-20
273,39,0,1.5,-5,122,22,78,0
300,39,0,0.0,-20,17,27,25,25
301,39,0,0.0,-60,-13,-3,5,5
306,39,0,1.0,-15,79,-8,-15,-60
306,39,0,1.0,-15,79,-8,-15,-60
328,39,1,-0.5,45,-49,-68,-58,-60
342,39,0,0.0,-30,32,7,-20,-30
366,39,0,0.0,-15,2,-33,-15,-50
373,39,1,-1.5,5,-120,-16,-125,-16
388,39,0,-0.5,-10,-129,-18,-66,-28
394,39,0,0.0,-50,-78,-3,-60,-5
395,39,1,-1.0,42,26,9,9,7
407,39,1,0.0,15,-3,-3,15,25
407,39,1,0.0,15,-3,-3,15,25
412,39,1,-2.0,15,-150,-43,-110,-25
423,39,0,0.0,-25,-78,-33,-125,-105
442,39,1,0.0,5,17,27,25,25
463,39,0,0.5,-5,57,15,40,13
513,39,0,0.0,-60,-48,-8,10,-30
518,39,0,0.0,-30,-51,-10,-40,-30
553,39,0,0.0,-55,-48,-63,-65,-65
554,39,0,-1.0,-35,-128,-43,-145,-45
554,39,0,-1.0,-35,-128,-43,-145,-45
576,39,0,0.0,-36,-26,-6,-43,-8
598,39,0,-1.5,-9,-154,-18,-143,-20
609,39,1,1.5,35,127,7,75,5
627,39,1,-0.5,33,-72,-76,-56,-10
629,39,0,-0.5,-45,-104,-8,-85,-10
640,39,1,-1.0,35,-8,7,-195,-5
646,39,0,0.0,-14,-23,-28,-55,-40
661,39,0,-1.0,35,-55,-13,-45,-5
665,39,1,0.0,25,-13,-13,-20,-15
681,39,1,0.5,0,30,7,28,5
686,39,1,-1.0,5,-85,-13,-40,15
698,39,1,0.5,5,30,2,30,0
712,39,0,0.0,-30,-98,-43,-65,-35
725,39,0,0.0,-6,16,17,-7,11
726,39,0,0.0,-32,9,5,-28,-1
728,39,1,0.0,8,36,19,23,19
740,39,0,1.5,-10,112,-11,54,-99
745,39,0,0.0,-37,-8,-3,-10,-35
765,39,0,0.0,-5,34,24,-6,12
767,39,1,-0.5,17,-53,-20,-18,10
768,39,0,-0.5,-6,-85,-62,-42,-4
784,39,1,0.5,24,39,-13,33,0
14,40,1,0.0,40,36,42,32,55
19,40,1,0.375,10,40,37,37,-5
25,40,1,0.0,13,46,42,60,40
38,40,1,0.75,35,88,37,75,35
44,40,0,1.0,-15,128,2,89,-25
96,40,1,0.75,60,82,27,75,25
113,40,1,-1.5,50,-49,-18,-38,25
131,40,0,-3.0,-30,-198,-8,-315,-10
131,40,0,-3.0,-30,-198,-8,-315,-10
133,40,0,-0.5,-20,-55,-3,-27,-5
135,40,0,2.0,-20,204,20,170,-10
140,40,1,-1.0,5,82,22,55,55
150,40,1,0.0,50,62,-23,-5,20
180,40,0,-0.5,30,-10,47,-20,-5
194,40,1,2.0,50,204,37,170,30
198,40,1,0.0,35,22,-18,-5,-25
200,40,1,1.0,35,154,-3,110,-5
209,40,0,-0.5,-10,-32,32,-37,30
210,40,1,-3.5,70,-129,32,-58,50
224,40,1,-2.0,55,-170,-123,-110,10
245,40,0,-2.0,15,-80,7,-160,-65
247,40,1,1.0,20,144,47,90,25
249,40,0,1.0,-30,114,-13,30,-15
286,40,1,0.0,15,12,7,25,15
307,40,0,1.0,-15,119,12,5,-60
310,40,1,0.0,50,62,17,45,15
338,40,1,2.0,20,204,37,170,35
338,40,1,2.0,20,204,37,170,35
344,40,1,0.0,0,28,22,6,0
372,40,1,-3.5,25,-141,34,-142,34
376,40,1,-3.5,30,-109,22,-118,5
394,40,0,0.0,-30,-48,17,-30,15
418,40,0,-1.0,-25,-58,-13,-135,-55
424,40,0,-1.5,-5,-249,-63,-158,-15
427,40,0,-1.0,-30,-180,-23,-180,-25
436,40,1,1.0,24,146,33,112,31
444,40,0,-1.0,-15,-120,7,-50,15
447,40,1,0.0,60,39,36,30,34
450,40,1,2.0,25,204,28,170,26
495,40,0,-1.5,-7,-289,-38,-198,-20
512,40,1,-1.0,55,-162,-28,-179,-30
518,40,0,2.0,-10,204,10,170,-10
534,40,0,2.0,-1,204,-30,170,-32
534,40,0,2.0,-1,204,-30,170,-32
553,40,0,0.0,-35,-18,-43,-35,-45
581,40,0,-1.0,-8,-115,-3,-65,20
601,40,1,0.0,43,25,7,22,15
606,40,0,0.375,-27,39,-12,36,6
612,40,1,-1.5,20,-93,42,-28,40
613,40,1,-1.5,11,-113,32,-48,30
619,40,1,0.25,30,35,-8,34,40
622,40,1,0.5,27,57,-38,63,-40
628,40,0,-0.5,15,-56,32,-37,30
631,40,1,0.75,10,79,-5,70,-7
645,40,1,-1.0,26,-28,12,-75,0
650,40,1,0.0,25,14,32,22,30
654,40,1,-1.5,45,-29,27,-88,-10
656,40,1,-1.0,20,-48,-3,5,30
657,40,1,1.0,20,102,27,85,25
669,40,1,0.0,65,72,22,20,20
684,40,1,-1.75,50,-123,27,-49,25
689,40,0,-1.0,25,-83,27,-37,25
703,40,0,-1.0,-26,-115,7,-125,-5
712,40,0,-1.0,-10,-238,-23,-155,-15
713,40,0,-1.0,-10,-138,-13,-255,-25
739,40,1,1.5,33,182,30,133,-23
743,40,1,0.5,42,61,15,62,27
752,40,1,-1.0,25,-50,-73,-50,-75
762,40,1,0.75,41,84,-13,61,-48
763,40,1,-1.0,41,-4,15,-31,12
772,40,0,-0.5,-33,-46,2,-37,12
800,40,1,0.0,15,-16,-43,-90,-15
10,41,0,0.0,-8,-3,-17,10,1
15,41,1,0.5,5,35,-7,48,40
23,41,0,0.0,-66,-35,-27,-10,-5
27,41,0,0.0,-35,-15,18,29,34
40,41,0,-1.5,-50,-182,-29,-140,-10
57,41,0,0.0,-85,-35,-2,10,-5
61,41,0,0.0,-50,-37,-30,-35,-15
68,41,0,1.5,-35,43,-47,85,-25
93,41,0,0.0,-65,-65,-22,0,5
93,41,0,0.0,-65,-65,-22,0,5
103,41,0,-1.5,-95,-108,-32,-310,-30
110,41,0,0.0,-105,-5,-22,-20,-15
113,41,1,0.0,0,-5,-47,20,15
119,41,0,-1.5,-25,-158,-72,-140,-5
128,41,0,0.0,-28,-22,-12,25,15
146,41,0,0.0,-30,-20,-12,-50,-30
148,41,0,-0.5,-30,-108,-12,-65,-45
168,41,0,0.0,-25,-17,-32,-3,-15
169,41,0,0.0,-45,-37,-52,-23,-35
169,41,0,0.0,-45,-37,-52,-23,-35
181,41,0,0.5,-50,28,-2,33,-45
181,41,0,0.5,-50,28,-2,33,-45
184,41,0,-1.5,-95,-158,-32,-110,-15
187,41,0,0.0,-25,5,33,25,30
188,41,1,0.0,20,20,20,15,10
220,41,1,0.5,20,13,-42,43,30
227,41,0,0.0,-10,-75,-27,0,5
227,41,0,0.0,-10,-75,-27,0,5
239,41,0,0.0,-15,-5,8,30,35
250,41,0,2.0,-50,90,-47,120,-30
308,41,0,0.5,-30,30,16,35,13
312,41,1,0.0,5,-15,-12,25,30
317,41,1,0.5,-5,0,3,45,35
328,41,1,1.5,15,48,-77,78,-50
350,41,0,1.5,-70,20,-22,65,0
362,41,0,2.0,-65,90,-32,120,-15
379,41,0,0.0,-8,-36,-49,-21,-42
393,41,0,1.5,-40,25,-12,83,5
403,41,0,0.0,-17,-59,-57,-34,-10
408,41,1,2.0,-15,90,-52,120,15
418,41,1,2.0,-75,90,-42,120,-65
444,41,0,0.0,-65,-75,-22,10,5
444,41,0,0.0,-65,-75,-22,10,5
447,41,1,0.5,10,33,7,48,24
469,41,0,0.0,-50,-15,-22,-27,-13
473,41,0,0.0,-35,-5,14,0,21
523,41,0,0.0,-30,-15,-62,-70,-30
563,41,0,0.0,-35,-55,-37,-48,-5
569,41,0,1.5,-31,65,11,95,28
571,41,0,0.0,-29,-8,0,7,17
624,41,1,0.0,5,15,-37,5,0
626,41,1,0.0,13,-33,-55,7,20
649,41,0,0.0,-68,-30,-12,-15,5
674,41,1,2.0,-62,90,-42,120,-5
674,41,1,2.0,-62,90,-42,120,-5
681,41,0,1.5,-30,48,-2,93,15
686,41,0,0.0,-25,-40,-22,20,25
690,41,0,0.0,-45,-78,-27,3,-10
706,41,0,0.0,-66,-60,-22,-85,-15
758,41,0,1.5,-38,44,-40,86,-10
767,41,0,2.0,-13,90,-29,120,20
30,42,0,-1.5,-20,-135,4,-83,11
44,42,0,-0.5,-40,-41,-2,-34,-10
48,42,0,-1.5,-30,-125,3,-83,15
73,42,1,1.5,25,100,23,173,55
95,42,0,0.0,-10,0,-7,25,-5
104,42,0,0.0,-10,25,-87,65,45
117,42,1,0.0,30,15,-2,35,15
132,42,0,0.0,-30,25,8,-5,-30
136,42,0,-0.5,-33,-60,16,-53,5
143,42,1,0.0,0,-15,-7,10,-5
148,42,0,-0.5,-5,-95,13,-48,-20
161,42,1,2.0,-10,140,8,190,20
162,42,1,2.0,-20,140,-22,190,-10
209,42,0,0.5,-35,38,28,58,45
213,42,0,1.5,-5,108,-37,160,-40
243,42,1,0.0,15,-35,-2,-10,15
243,42,1,0.0,15,-35,-2,-10,15
257,42,0,1.5,-10,93,-22,173,-20
312,42,1,0.0,30,10,13,60,55
314,42,0,0.0,-40,-90,-27,0,25
356,42,1,-0.5,40,-50,-67,-38,20
369,42,0,-1.5,-5,-165,13,-153,30
370,42,0,0.0,-10,15,8,0,5
379,42,1,0.0,17,-11,-24,14,-17
397,42,0,0.0,-20,-10,-7,15,10
414,42,0,-1.5,-50,-255,-77,-163,-20
414,42,0,-1.5,-50,-255,-77,-163,-20
428,42,0,-1.5,-40,-165,-27,-153,-10
450,42,1,0.0,0,-15,24,35,41
465,42,0,0.0,-35,25,3,50,0
467,42,0,0.0,-55,-35,18,10,40
469,42,0,0.0,-25,10,3,8,12
469,42,0,0.0,-25,10,3,8,12
471,42,1,0.0,21,-13,5,3,8
520,42,0,0.0,-20,20,-22,-25,-25
526,42,0,0.0,-30,-10,3,-40,15
541,42,0,1.0,-30,70,-47,95,-10
550,42,0,1.5,-65,95,-17,123,0
554,42,0,-0.5,-40,-65,-27,-53,-10
589,42,0,0.0,-8,-15,33,65,45
598,42,0,0.0,-14,-25,-2,10,15
599,42,1,1.5,15,90,-12,175,5
619,42,1,0.5,5,38,-12,78,55
623,42,0,0.0,-37,12,-7,-8,10
640,42,1,0.0,30,30,23,-30,30
643,42,0,0.0,-38,-17,10,8,27
648,42,0,0.0,-35,-30,3,35,20
678,42,1,0.5,35,50,-12,75,25
734,42,1,0.5,31,59,13,82,60
776,42,1,2.0,0,140,20,190,-23
787,42,0,0.0,-9,-25,-49,37,15
788,42,1,0.0,6,-30,-49,37,15
1,43,1,1.5,20,58,-9,68,0
2,43,1,1.5,5,51,-23,60,-15
11,43,1,-1.5,7,-106,-40,-105,-15
20,43,0,1.5,-80,7,0,93,-15
20,43,0,1.5,-80,7,0,93,-15
39,43,1,0.0,0,-31,-17,-5,10
79,43,0,-1.5,-5,-60,5,-75,-35
107,43,1,-1.5,15,-190,-50,-25,40
113,43,1,-1.0,30,-59,-55,-30,15
114,43,1,-1.0,20,-119,-70,-50,-15
134,43,0,1.5,-30,57,5,43,-30
155,43,0,-1.5,-85,-250,-45,-115,-30
161,43,0,-0.5,-5,-64,-25,-45,-5
181,43,0,1.5,-20,65,-10,73,-45
210,43,0,-3.5,50,-160,-5,-75,40
224,43,1,1.0,35,-3,-160,45,0
225,43,1,1.0,35,-43,-190,45,-30
228,43,0,-1.5,-20,-170,-35,-85,10
253,43,1,0.0,5,-39,-50,-55,-30
283,43,1,-3.5,5,-420,-50,-315,-25
297,43,1,1.5,35,62,-10,85,35
299,43,0,1.5,-15,32,-20,55,5
317,43,1,1.5,25,37,-5,85,35
320,43,0,0.0,-3,-50,-23,-41,-8
329,43,1,1.75,15,61,-45,87,10
332,43,1,0.0,25,-49,-100,0,15
340,43,0,0.0,-70,-34,-40,-85,-15
375,43,1,-1.5,10,-220,-45,-155,10
388,43,0,0.0,-10,-124,-35,-43,-18
395,43,1,0.0,42,18,-8,27,17
406,43,0,-1.5,-32,-40,-15,-55,0
412,43,1,1.5,15,45,-60,73,-15
425,43,0,-0.5,-25,-160,-120,-125,-25
429,43,0,0.0,-85,-109,-10,-100,15
440,43,1,-1.5,15,-112,-28,-137,-11
443,43,0,0.0,-15,-34,-10,10,25
450,43,1,0.0,5,-44,-9,-10,16
468,43,1,1.5,30,65,-5,69,12
497,43,1,0.0,5,-29,0,15,25
519,43,0,0.0,-18,-27,-27,-37,-30
528,43,0,0.0,-45,-124,-55,-15,-50
561,43,1,-1.5,20,-90,-5,-101,20
588,43,0,0.0,-49,-16,-15,-27,10
604,43,1,1.5,8,60,-19,85,26
616,43,0,0.0,-30,-50,-15,10,10
623,43,0,0.0,-32,-17,-40,-53,-15
654,43,1,-1.5,25,-60,-10,-105,-20
666,43,1,0.0,15,-74,-40,-55,-15
682,43,0,0.0,-40,-84,-20,-45,5
685,43,1,-1.0,10,-207,-40,-60,-15
729,43,0,-1.0,-13,-71,-37,-50,-12
745,43,0,0.0,-37,-39,-20,-15,-25
755,43,1,0.5,16,17,-26,21,8
763,43,1,-1.5,21,-86,-22,-91,2
768,43,0,-1.75,-6,-232,-79,-126,6
780,43,1,1.5,9,27,-36,68,-17
786,43,0,1.5,-34,40,-82,71,-10
3,44,1,1.5,20,111,-8,112,0
28,44,1,0.0,0,-14,10,20,39
30,44,1,0.0,20,-9,6,16,21
41,44,1,0.5,65,54,27,51,35
41,44,1,0.5,65,54,27,51,35
51,44,1,1.5,50,112,-10,107,10
67,44,1,-1.5,10,-92,10,-60,50
71,44,0,0.0,-20,26,30,-54,5
84,44,1,0.0,10,-4,20,8,35
87,44,0,-1.5,70,-112,-35,-160,20
88,44,0,-1.5,70,-112,-105,-220,20
113,44,1,-1.0,65,-24,-20,1,50
130,44,1,-1.5,15,-52,20,-100,45
136,44,1,0.0,7,-9,18,-10,15
143,44,1,0.0,40,-9,-5,-4,5
150,44,1,-3.75,65,-141,-25,-340,45
156,44,0,0.0,70,-34,10,16,-10
174,44,1,-1.5,42,-122,-5,-78,37
186,44,1,-1.5,33,-78,17,-112,24
193,44,1,0.0,5,1,5,-14,30
201,44,0,-1.5,70,-162,-40,-20,35
262,44,1,0.0,45,66,65,6,-35
277,44,1,0.0,55,8,35,5,50
285,44,1,0.0,65,21,40,51,70
314,44,1,0.0,0,-84,-25,-14,35
356,44,1,0.0,80,-4,-65,-2,30
366,44,1,-0.5,20,-32,-15,-30,-5
370,44,1,-1.5,30,-72,10,-150,15
384,44,1,0.0,30,6,5,11,30
408,44,1,-0.5,50,-57,-25,-20,50
413,44,1,1.5,30,85,-55,115,10
417,44,1,1.5,50,115,-75,125,-50
422,44,1,-1.5,10,-162,-15,-260,-40
424,44,1,-1.0,10,-224,-65,-119,10
428,44,1,1.5,0,102,-25,112,0
430,44,0,0.0,-50,-104,55,-99,80
435,44,1,1.0,44,43,-30,87,15
445,44,1,0.0,69,31,35,46,60
470,44,1,-1.5,66,-58,27,-74,38
502,44,1,1.5,35,127,-15,147,45
535,44,1,1.5,14,120,-32,110,-7
552,44,0,1.5,-27,101,0,102,25
559,44,1,0.0,45,-8,20,5,45
564,44,1,0.0,58,21,36,46,61
576,44,0,-1.5,-1,-158,12,-156,37
595,44,1,0.0,55,-64,-20,26,35
596,44,1,-1.5,36,-62,35,-60,60
597,44,1,-3.5,31,-222,20,-220,45
600,44,1,0.0,15,-49,0,51,25
600,44,1,0.0,15,-49,0,51,25
602,44,1,3.75,58,289,-15,312,20
623,44,1,0.0,3,18,-5,-22,20
632,44,1,0.0,35,11,35,1,60
633,44,0,0.0,-5,-29,15,-39,40
641,44,1,0.0,70,11,0,-44,15
677,44,0,1.5,-5,127,45,115,-35
727,44,0,-1.5,-22,-152,8,-166,29
789,44,1,1.5,72,118,-10,146,65
794,44,1,0.0,1,-55,-20,-50,2
797,44,0,-0.5,-10,-122,-35,-120,-10
799,44,1,0.0,20,-84,15,-89,-30
15,45,0,0.5,-10,35,-35,33,0
16,45,0,0.5,-50,23,-30,0,-55
19,45,0,-0.5,-55,-68,-20,-23,-55
23,45,0,0.0,-81,-35,-55,-25,-45
34,45,0,0.0,-45,-55,-90,0,-30
43,45,0,-0.5,-45,-19,-20,-28,-40
53,45,0,0.5,-10,-2,-60,15,-55
57,45,0,0.0,-100,-35,-30,-5,-45
62,45,0,1.0,-50,10,-15,55,-20
142,45,0,1.5,-61,13,-89,55,-105
165,45,0,0.0,-120,-105,-50,-149,-95
173,45,0,0.0,-23,-20,-44,1,-23
177,45,0,0.0,-70,-31,-44,0,-30
178,45,0,0.0,-30,15,-10,9,-31
182,45,0,-0.5,-10,-38,-20,-18,-15
200,45,0,0.0,-30,-5,-60,-15,-55
216,45,1,0.0,-65,0,-40,0,-60
221,45,0,-0.75,-20,-79,-120,-49,-35
223,45,0,0.0,-65,-30,-85,10,-40
227,45,0,0.0,-25,-75,-55,-15,-35
245,45,0,0.0,-50,5,-50,-35,-115
257,45,0,1.0,-50,-5,-75,55,-85
267,45,0,-0.5,-31,-62,-50,-43,-45
270,45,0,0.0,-90,-45,-110,-45,-129
274,45,0,0.0,-75,-20,-25,-40,-40
320,45,0,0.0,-48,-46,-43,-46,-48
324,45,0,-0.5,-10,-23,-115,-23,-65
328,45,1,0.0,0,0,-105,0,-90
347,45,0,-1.5,-35,-124,-63,-124,-58
356,45,1,-0.5,0,-63,-120,-63,-45
356,45,1,-0.5,0,-63,-120,-63,-45
376,45,0,0.0,-35,5,-35,5,-45
378,45,0,-0.5,-3,-19,-57,-39,-62
399,45,0,0.0,-5,5,-30,-10,-25
426,45,0,2.0,-75,90,-70,90,-65
433,45,0,0.0,-11,-23,-44,0,-30
435,45,0,0.0,-36,-64,-85,-30,-60
441,45,0,-1.75,-40,-161,-68,-211,-76
445,45,0,0.0,-11,0,-20,10,-15
453,45,0,-1.5,-70,-118,-45,-228,-80
456,45,0,-1.875,-10,-79,-98,-79,-63
501,45,0,0.0,-27,-67,-98,-23,-47
503,45,0,0.0,-75,-45,-90,-15,-50
522,45,0,0.0,-75,-65,-110,-15,-40
525,45,0,0.0,-60,-85,-60,-25,-35
544,45,0,0.0,-80,-115,-90,-35,-85
555,45,0,0.0,-43,0,-35,0,-30
558,45,0,-0.5,-25,-41,-25,-23,-20
560,45,0,0.0,-45,-78,-45,-55,-40
572,45,0,0.0,-81,-53,-43,-53,-38
581,45,0,0.0,-73,-70,-60,-20,-30
597,45,0,0.0,-49,-20,-35,-20,-30
610,45,0,0.0,-70,-15,-55,-65,-50
612,45,0,1.5,-45,54,-15,73,-10
613,45,0,1.5,-54,49,-25,68,-20
627,45,0,-0.5,-12,-86,-113,-61,-40
630,45,0,-1.5,-45,-78,-42,-58,-37
631,45,0,-1.5,-55,-168,-62,-98,-57
639,45,1,0.0,0,15,-20,-60,-25
652,45,1,-1.5,5,-88,-25,-88,-30
688,45,0,0.0,-35,-65,-75,5,-70
699,45,0,0.0,-80,-8,-45,-45,-80
722,45,0,-0.5,-40,-23,-20,-40,-35
748,45,0,0.0,-84,-3,-56,-38,-56
751,45,0,0.0,-40,0,-30,0,-25
3,47,0,1.875,-25,80,-48,48,-60
6,47,0,0.0,-25,-19,-23,-50,-25
6,47,0,0.0,-25,-19,-23,-50,-25
10,47,1,0.0,12,-3,-30,-20,-24
20,47,0,0.875,-90,27,-5,29,-40
21,47,0,0.0,-1,0,-5,-5,5
24,47,0,0.0,-66,-35,-45,-105,-40
34,47,0,0.5,-10,22,-75,15,-15
36,47,0,0.0,-1,-9,-32,-12,-15
58,47,0,0.0,-35,0,0,-10,0
63,47,0,1.75,-40,64,-25,45,-30
68,47,0,1.75,-15,67,-60,43,-50
75,47,1,1.75,0,58,-45,44,-45
79,47,0,0.0,-15,2,0,-10,-60
106,47,0,-1.0,-12,-101,-35,-116,-75
112,47,1,3.5,0,133,-50,58,-25
140,47,1,0.0,-25,35,-20,15,20
149,47,1,0.0,15,-15,-35,-55,-35
150,47,1,-1.75,20,-69,-65,-173,-15
150,47,1,-1.75,20,-69,-65,-173,-15
168,47,0,3.75,-5,165,-45,105,-40
179,47,0,0.0,-15,-5,-15,-46,-56
185,47,0,-1.5,-12,-54,-3,-97,-16
194,47,1,-1.5,20,-58,-5,-115,-5
195,47,1,-1.5,10,-88,-20,-145,-20
198,47,1,3.75,5,160,-60,98,-60
203,47,1,3.75,5,172,-5,112,-15
217,47,1,-1.0,7,-99,-13,-114,-8
219,47,0,-1.0,-30,-115,-30,-150,-25
230,47,0,-0.25,-20,-37,-105,-16,-60
239,47,1,0.5,5,22,-5,15,10
249,47,0,0.0,-60,-45,-55,-110,-50
257,47,0,1.75,-15,67,-60,52,-70
259,47,0,-1.5,-40,-104,-2,-115,-15
262,47,1,0.0,0,35,25,-45,-95
269,47,0,-1.75,-16,-317,-115,-183,-80
271,47,0,0.0,-35,-85,-55,-80,-114
282,47,1,0.5,5,22,-35,15,-30
290,47,1,1.75,40,82,-20,54,15
302,47,0,0.0,-30,15,5,-25,10
317,47,1,0.75,15,23,-10,23,10
319,47,1,0.0,7,-26,-8,-41,-3
325,47,1,0.0,5,0,-10,-5,5
342,47,0,-1.5,-40,-58,-15,-135,-45
346,47,1,0.0,15,1,-18,-6,-13
348,47,0,0.0,-10,-45,15,-35,20
358,47,0,-1.0,-25,-45,-30,-150,-70
372,47,1,0.5,-5,22,-8,15,-1
407,47,1,0.0,5,-30,-25,-10,10
408,47,1,0.0,5,-50,-65,-30,-10
412,47,1,-2.0,5,-150,-65,-110,-40
418,47,0,-1.0,-55,-115,-55,-190,-90
438,47,0,1.75,-53,64,-36,34,-31
440,47,1,0.0,5,-21,-33,-51,-36
478,47,0,-0.5,-50,-38,-25,-90,-65
488,47,0,1.0,-5,65,-10,-10,-50
520,47,0,1.5,-25,65,-60,0,-75
537,47,0,1.5,-31,58,-72,8,-67
543,47,0,-1.0,-22,-90,-71,-130,-66
543,47,0,-1.0,-22,-90,-71,-130,-66
566,47,1,0.0,0,-15,-10,5,-5
570,47,0,0.0,-51,-43,-15,-58,-10
580,47,0,0.0,-10,-32,-27,-20,-2
587,47,0,-1.0,-17,-45,-8,-80,-3
608,47,0,7.875,-61,352,-50,231,-35
619,47,1,0.0,0,-10,-50,-2,5
624,47,1,-0.5,25,-8,-50,-40,-25
629,47,0,-1.75,-55,-269,-30,-217,-25
654,47,1,-0.5,15,-18,-15,-50,-45
